"state_abbr","state_name","org_type","org_name","agency_name","local_phone","local_phone_ext","local_notes","local_tdd","local_tdd_ext","agency_id","tollfree_phone","tollfree_ext","tollfree_instate_flag","tollfree_notes","tollfree_tdd","tollfree_tdd_ext","spanish_phone","spanish_ext","address","address2","agency_notes","email_address","web_address"
"LA","Louisiana","AP","American Association for Accreditation of Ambulatory Surgical Facilities","American Association for Accreditation of Ambulatory Surgical Facilities","8477751970",,,,,"00012","8885455222",,"no",,,,,,,,,"info@aaaasf.org  or reception@aaaasf.org","www.AAAASF.org"
"OR","Oregon","A","Carrier","Noridian Administrative Services",,,,,,"01146","8006334227",,"no","1-800-MEDICARE",,,,,,,"Medicare B",,
"GA","Georgia","DA","Medicaid - Report Fraud","Georgia Department of Community Health","4044637590",,,,,"00240","8005330686",,"no",,,,,,,,"Division of Medical Assistance",,"http://dch.georgia.gov/00/channel_title/0,2094,31446711_32374403,00.html"
"MD","Maryland","AG","ESRD State Survey Agency","Department of Health and Mental Hygiene of Maryland - Office of Health Care Quality","4104028040",,,,,"00123","8004926005",,"yes",,"8007352258",,,,,,,"ohcqweb@dhmb.state.md.us","www.dhmh.state.md.us/ohcq/"
"IA","Iowa","AB","Benefits Coordination & Recovery Center (BCRC)","Benefits Coordination & Recovery Center (BCRC)",,,,"8557972627",,"00427","8557982627",,"no",,,,,,,,,,"www.cob.cms.hhs.gov"
"SD","South Dakota","AP","American Association for Accreditation of Ambulatory Surgical Facilities","American Association for Accreditation of Ambulatory Surgical Facilities","8477751970",,,,,"00012","8885455222",,"no",,,,,,,,,"info@aaaasf.org  or reception@aaaasf.org","www.AAAASF.org"
"IN","Indiana","AL","American Self-Help Clearinghouse","American Self-Help Clearinghouse","9739891122",,,,,"00018","8003676274",,"yes",,,,,,,,,"njshc@cybernex.net","www.selfhelpgroups.org"
"NC","North Carolina","AR","Accreditation Association for Ambulatory Health Care","Accreditation Association for Ambulatory Health Care","8478536060",,,,,"00001",,,"no",,,,,,,,,"info@aaahc.org","www.aaahc.org"
"UT","Utah","AY","State Health Departments","Utah Department of Health","8015386155",,,,,"00413","8006629651",,"no",,,,,,,,"Utah Medicaid Program",,"http://www.health.utah.gov"
"ME","Maine","HB","QIO – Quality Improvement Organization (Quality Innovation Network)","HealthCentric Advisors","4015283200",,,,,"01192",,,"no",,,,,,,,,,"www.healthcentricadvisors.org"
"CO","Colorado","CB","DME MAC -- Durable Medical Equipment Medicare Administrative Contractor","CGS Administrators, LLC",,,,,,"00067","8006334227",,"no",,,,,,,,,,"http://www.cignagovernmentservices.com/"
"MI","Michigan","AA","National Cancer Institute's Cancer Information Service","National Cancer Institute's Cancer Information Service",,,,,,"00437","8004226237",,"no","Quit Smoking Program (877) 448-7848",,,,,,,"The Federal Government's principal agency for cancer research and training.","cancergovstaff@mail.nih.gov","www.cancer.gov"
"MT","Montana","AN","Joint Commission on Accreditation of Healthcare Organizations (JCAHO)","Joint Commission on Accreditation of Healthcare Organizations (JCAHO)","6307925800",,,,,"00383",,,"no",,,,,,,,"An organization committed to continuously improve the safety and quality of care provided to the public through the provision of health care accreditation and related services that support performance improvement in health care organizations.",,"www.jointcommission.org"
"KY","Kentucky","AG","ESRD State Survey Agency","Office of the Inspector General of Kentucky - Division of Community Health Services","5025646511",,,,,"00468",,,"no",,,,,,,,,,"www.chfs.ky.gov/os/oig.htm"
"KS","Kansas","DA","Medicaid - Report Fraud","Kansas Health Policy Authority","7852962215",,,,,"01162","8884288436",,"no",,,,"8002428721",,,,,,"http://ag.ks.gov/contact-us"
"VI","Virgin Islands","AN","Joint Commission on Accreditation of Healthcare Organizations (JCAHO)","Joint Commission on Accreditation of Healthcare Organizations (JCAHO)","6307925800",,,,,"00383",,,"no",,,,,,,,"An organization committed to continuously improve the safety and quality of care provided to the public through the provision of health care accreditation and related services that support performance improvement in health care organizations.",,"www.jointcommission.org"
"TX","Texas","AV","Center for Health Dispute Resolution (CHDR)","MAXIMUS Center for Health Dispute Resolution (CHDR)","5854255210",,,,,"00802",,,"no",,,,,,,,,,"www.medicareappeal.com"
"NY","New York","AI","American Kidney Fund","American Kidney Fund","3018813052",,,,,"00017","8006388299",,"no",,,,"8663002900",,,,,"helpline@akfinc.org","www.kidneyfund.org"
"GU","Guam","J","RHHI -- Regional Home Health Intermediary","Noridian",,,,,,"00567","8006334227",,"no","1-800-MEDICARE",,,,,,,,,
"ID","Idaho","AD","Federal Black Lung Program","Federal Black Lung Program",,,,,,"00264","8006387072",,"no",,,,,,,,,,"http://owcp.dol.acs-inc.com"
"NM","New Mexico","AI","American Kidney Fund","American Kidney Fund","3018813052",,,,,"00017","8006388299",,"no",,,,"8663002900",,,,,"helpline@akfinc.org","www.kidneyfund.org"
"AK","Alaska","Y","Eldercare Location","DC longterm care Ombudsman program","2024342120",,,,,"00243","8006771116",,"no",,,,,,,,"Legal Counsel for Elderly","lce@aarp.org","www.aarp.org/LCE"
"OK","Oklahoma","AF","National Institute on Aging Information Center","National Institute on Aging Information Center",,,,,,"00439","8002222225",,"no",,"8002224225",,,,,,,"niaic@nia.nih.gov","www.nia.nih.gov"
"WY","Wyoming","X","Office of Personnel Management","Office of Personnel Management","2026061800",,,"2026062532",,"00464","8887676738",,"no",,"8008785707",,,,,,"A branch of OPM specializing in insurance planning.","retire@opm.gov","www.opm.gov\retire"
"PR","Puerto Rico","AL","American Self-Help Clearinghouse","American Self-Help Clearinghouse","9739891122",,,,,"00018","8003676274",,"yes",,,,,,,,,"njshc@cybernex.net","www.selfhelpgroups.org"
"TN","Tennessee","AN","Joint Commission on Accreditation of Healthcare Organizations (JCAHO)","Joint Commission on Accreditation of Healthcare Organizations (JCAHO)","6307925800",,,,,"00383",,,"no",,,,,,,,"An organization committed to continuously improve the safety and quality of care provided to the public through the provision of health care accreditation and related services that support performance improvement in health care organizations.",,"www.jointcommission.org"
"NJ","New Jersey","AW","CHIP -- Children's Health Insurance Program","NJ Family Care",,,,,,"00836","8007010710",,"no",,,,,,,,"Dept. of Human Services",,"http://www.njfamilycare.org"
"AL","Alabama","AK","National Kidney and Urologic Diseases Information","National Kidney and Urologic Diseases Information","3016544415",,,,,"00440","8008915390",,"no",,,,,,,,,"nkudic@info.niddk.nih.gov","www.kidney.niddk.nih.gov"
"NV","Nevada","AD","Federal Black Lung Program","Federal Black Lung Program",,,,,,"00264","8006387072",,"no",,,,,,,,,,"http://owcp.dol.acs-inc.com"
"FL","Florida","AB","Benefits Coordination & Recovery Center (BCRC)","Benefits Coordination & Recovery Center (BCRC)",,,,"8557972627",,"00427","8557982627",,"no",,,,,,,,,,"www.cob.cms.hhs.gov"
"ID","Idaho","AS","American Hospital Association","American Hospital Association","3124223000",,,,,"00016","8004244301",,"no",,,,,,,,"The national organization that represents and serves all types of hospitals, health care networks, and their patients and communities.",,"www.aha.org"
"PR","Puerto Rico","AJ","National Kidney Foundation, Inc.","National Kidney Foundation, Inc.","2128892210",,,,,"00441","8006229010",,"no",,,,,,,,,,"www.kidney.org"
"MP","Northern Mariana Islands","AL","American Self-Help Clearinghouse","American Self-Help Clearinghouse","9739891122",,,,,"00018","8003676274",,"yes",,,,,,,,,"njshc@cybernex.net","www.selfhelpgroups.org"
"UT","Utah","AL","American Self-Help Clearinghouse","American Self-Help Clearinghouse","9739891122",,,,,"00018","8003676274",,"yes",,,,,,,,,"njshc@cybernex.net","www.selfhelpgroups.org"
"PA","Pennsylvania","AJ","National Kidney Foundation, Inc.","National Kidney Foundation, Inc.","2128892210",,,,,"00441","8006229010",,"no",,,,,,,,,,"www.kidney.org"
"KY","Kentucky","AW","CHIP -- Children's Health Insurance Program","Kentucky Children Health Insurance Program","5025646890",,,,,"00823","8775244718",,"no",,,,"8006625397",,,,"Dept. for Medicaid Services",,"kidshealth.ky.gov"
"ID","Idaho","Z","1-800-MEDICARE","1-800-MEDICARE",,,,,,"99999","8006334227",,"no",,,,,,,,,,
"IN","Indiana","BA","American Heart Association","American Heart Association","2145702000",,,,,"01148","8002428721",,"no",,,,"8002428721",,,,,"inqueries@heart.org","http://www.americanheart.org/"
"SD","South Dakota","AF","National Institute on Aging Information Center","National Institute on Aging Information Center",,,,,,"00439","8002222225",,"no",,"8002224225",,,,,,,"niaic@nia.nih.gov","www.nia.nih.gov"
"WV","West Virginia","AF","National Institute on Aging Information Center","National Institute on Aging Information Center",,,,,,"00439","8002222225",,"no",,"8002224225",,,,,,,"niaic@nia.nih.gov","www.nia.nih.gov"
"AS","American Samoa","J","RHHI -- Regional Home Health Intermediary","Noridian",,,,,,"00567","8006334227",,"no","1-800-MEDICARE",,,,,,,,,
"NE","Nebraska","DA","Medicaid - Report Fraud","Department of Health and Human Services","4024713549",,,,,"01150","8007276432",,"no",,,,,,,,,,"http:dhhs.ne.gov"
"VT","Vermont","AL","American Self-Help Clearinghouse","American Self-Help Clearinghouse","9739891122",,,,,"00018","8003676274",,"yes",,,,,,,,,"njshc@cybernex.net","www.selfhelpgroups.org"
"IA","Iowa","AN","Joint Commission on Accreditation of Healthcare Organizations (JCAHO)","Joint Commission on Accreditation of Healthcare Organizations (JCAHO)","6307925800",,,,,"00383",,,"no",,,,,,,,"An organization committed to continuously improve the safety and quality of care provided to the public through the provision of health care accreditation and related services that support performance improvement in health care organizations.",,"www.jointcommission.org"
"ME","Maine","CB","DME MAC -- Durable Medical Equipment Medicare Administrative Contractor","National Heritage Insurance Company",,,,,,"00438","8006334227",,"no","Jurisdiction A",,,,,,,"A CMS Part B Medicare Carrier.",,"www.medicarenhic.com"
"MO","Missouri","AB","Benefits Coordination & Recovery Center (BCRC)","Benefits Coordination & Recovery Center (BCRC)",,,,"8557972627",,"00427","8557982627",,"no",,,,,,,,,,"www.cob.cms.hhs.gov"
"KS","Kansas","AV","Center for Health Dispute Resolution (CHDR)","MAXIMUS Center for Health Dispute Resolution (CHDR)","5854255210",,,,,"00802",,,"no",,,,,,,,,,"www.medicareappeal.com"
"IA","Iowa","AG","ESRD State Survey Agency","Department of Inspections and Appeals of Iowa - Health Facilities Division","5152814115",,,,,"00173","8003834920",,"no",,,,,,,,,"webmaster@dia.state.ia.us","www.dia.iowa.gov"
"MD","Maryland","AL","American Self-Help Clearinghouse","American Self-Help Clearinghouse","9739891122",,,,,"00018","8003676274",,"yes",,,,,,,,,"njshc@cybernex.net","www.selfhelpgroups.org"
"LA","Louisiana","HB","QIO – Quality Improvement Organization (Quality Innovation Network)","Quality Insights Quality Innovation Network","3043469864",,,,,"01197",,,"no",,,,,,,,,,"www.qualityinsights-qin.org"
"AS","American Samoa","AR","Accreditation Association for Ambulatory Health Care","Accreditation Association for Ambulatory Health Care","8478536060",,,,,"00001",,,"no",,,,,,,,,"info@aaahc.org","www.aaahc.org"
"AK","Alaska","AH","American Association of Kidney Patients","American Association of Kidney Patients","8136368100",,,,,"00013","8007492257",,"no",,,,,,,,,,"www.aakp.org"
"TN","Tennessee","CB","DME MAC -- Durable Medical Equipment Medicare Administrative Contractor","CGS Administrators, LLC",,,,,,"00067","8006334227",,"no",,,,,,,,,,"http://www.cignagovernmentservices.com/"
"VT","Vermont","AW","CHIP -- Children's Health Insurance Program","Dr. Dynasaur",,,,,,"00851","8002508427",,"no",,"8888347898",,,,,,"Dept. of Prevention, Assistance, Transition, and Health Access",,"www.greenmountaincare.org"
"MN","Minnesota","AY","State Health Departments","Minnesota Department of Health","6512015000",,,,,"00862","8883450823",,"no",,,,,,,,,,"http://www.health.state.mn.us"
"NM","New Mexico","AK","National Kidney and Urologic Diseases Information","National Kidney and Urologic Diseases Information","3016544415",,,,,"00440","8008915390",,"no",,,,,,,,,"nkudic@info.niddk.nih.gov","www.kidney.niddk.nih.gov"
"MI","Michigan","AO","College of American Pathologists","College of American Pathologists","8478327000",,,,,"00081","8003234040",,"no",,,,,,,,"Headquarters","media@cap.org","www.cap.org"
"DC","Washington D.C.","AI","American Kidney Fund","American Kidney Fund","3018813052",,,,,"00017","8006388299",,"no",,,,"8663002900",,,,,"helpline@akfinc.org","www.kidneyfund.org"
"NC","North Carolina","AJ","National Kidney Foundation, Inc.","National Kidney Foundation, Inc.","2128892210",,,,,"00441","8006229010",,"no",,,,,,,,,,"www.kidney.org"
"SC","South Carolina","AL","American Self-Help Clearinghouse","American Self-Help Clearinghouse","9739891122",,,,,"00018","8003676274",,"yes",,,,,,,,,"njshc@cybernex.net","www.selfhelpgroups.org"
"MS","Mississippi","AF","National Institute on Aging Information Center","National Institute on Aging Information Center",,,,,,"00439","8002222225",,"no",,"8002224225",,,,,,,"niaic@nia.nih.gov","www.nia.nih.gov"
"NJ","New Jersey","AS","American Hospital Association","American Hospital Association","3124223000",,,,,"00016","8004244301",,"no",,,,,,,,"The national organization that represents and serves all types of hospitals, health care networks, and their patients and communities.",,"www.aha.org"
"MI","Michigan","AE","American Cancer Society","American Cancer Society",,,,,,"00015","8002272345",,"no",,"8662284327",,,,,,,,"www.cancer.org"
"OK","Oklahoma","AQ","American Board of Medical Specialties","American Board of Medical Specialties","3124362600",,,,,"00014","8662752267",,"no",,,,,,,,,,"www.abms.org"
"IA","Iowa","AJ","National Kidney Foundation, Inc.","National Kidney Foundation, Inc.","2128892210",,,,,"00441","8006229010",,"no",,,,,,,,,,"www.kidney.org"
"NH","New Hampshire","AA","National Cancer Institute's Cancer Information Service","National Cancer Institute's Cancer Information Service",,,,,,"00437","8004226237",,"no","Quit Smoking Program (877) 448-7848",,,,,,,"The Federal Government's principal agency for cancer research and training.","cancergovstaff@mail.nih.gov","www.cancer.gov"
"WA","Washington","AR","Accreditation Association for Ambulatory Health Care","Accreditation Association for Ambulatory Health Care","8478536060",,,,,"00001",,,"no",,,,,,,,,"info@aaahc.org","www.aaahc.org"
"OH","Ohio","CB","DME MAC -- Durable Medical Equipment Medicare Administrative Contractor","National Government Services",,,,,,"00002","8006334227",,"no","Jurisdiction B",,,,,,,,,"www.ngsmedicare.com"
"AR","Arkansas","AE","American Cancer Society","American Cancer Society",,,,,,"00015","8002272345",,"no",,"8662284327",,,,,,,,"www.cancer.org"
"RI","Rhode Island","HB","QIO – Quality Improvement Organization (Quality Innovation Network)","HealthCentric Advisors","4015283200",,,,,"01192",,,"no",,,,,,,,,,"www.healthcentricadvisors.org"
"KS","Kansas","AS","American Hospital Association","American Hospital Association","3124223000",,,,,"00016","8004244301",,"no",,,,,,,,"The national organization that represents and serves all types of hospitals, health care networks, and their patients and communities.",,"www.aha.org"
"MP","Northern Mariana Islands","AA","National Cancer Institute's Cancer Information Service","National Cancer Institute's Cancer Information Service",,,,,,"00437","8004226237",,"no","Quit Smoking Program (877) 448-7848",,,,,,,"The Federal Government's principal agency for cancer research and training.","cancergovstaff@mail.nih.gov","www.cancer.gov"
"KY","Kentucky","AI","American Kidney Fund","American Kidney Fund","3018813052",,,,,"00017","8006388299",,"no",,,,"8663002900",,,,,"helpline@akfinc.org","www.kidneyfund.org"
"MP","Northern Mariana Islands","AD","Federal Black Lung Program","Federal Black Lung Program",,,,,,"00264","8006387072",,"no",,,,,,,,,,"http://owcp.dol.acs-inc.com"
"KY","Kentucky","AS","American Hospital Association","American Hospital Association","3124223000",,,,,"00016","8004244301",,"no",,,,,,,,"The national organization that represents and serves all types of hospitals, health care networks, and their patients and communities.",,"www.aha.org"
"UT","Utah","AQ","American Board of Medical Specialties","American Board of Medical Specialties","3124362600",,,,,"00014","8662752267",,"no",,,,,,,,,,"www.abms.org"
"MP","Northern Mariana Islands","AY","State Health Departments","Hawaii Department of Health","8085864400",,,,,"00129",,,"no",,,,,,,,,,"http://www.hawaii.gov/health"
"AR","Arkansas","BA","American Heart Association","American Heart Association","2145702000",,,,,"01148","8002428721",,"no",,,,"8002428721",,,,,"inqueries@heart.org","http://www.americanheart.org/"
"OR","Oregon","BA","American Heart Association","American Heart Association","2145702000",,,,,"01148","8002428721",,"no",,,,"8002428721",,,,,"inqueries@heart.org","http://www.americanheart.org/"
"WV","West Virginia","AD","Federal Black Lung Program","Federal Black Lung Program",,,,,,"00264","8006387072",,"no",,,,,,,,,,"http://owcp.dol.acs-inc.com"
"SC","South Carolina","AN","Joint Commission on Accreditation of Healthcare Organizations (JCAHO)","Joint Commission on Accreditation of Healthcare Organizations (JCAHO)","6307925800",,,,,"00383",,,"no",,,,,,,,"An organization committed to continuously improve the safety and quality of care provided to the public through the provision of health care accreditation and related services that support performance improvement in health care organizations.",,"www.jointcommission.org"
"GU","Guam","A","Carrier","Noridian Administrative Services",,,,,,"01146","8006334227",,"no","1-800-MEDICARE",,,,,,,"Medicare B",,
"SC","South Carolina","AE","American Cancer Society","American Cancer Society",,,,,,"00015","8002272345",,"no",,"8662284327",,,,,,,,"www.cancer.org"
"WA","Washington","AP","American Association for Accreditation of Ambulatory Surgical Facilities","American Association for Accreditation of Ambulatory Surgical Facilities","8477751970",,,,,"00012","8885455222",,"no",,,,,,,,,"info@aaaasf.org  or reception@aaaasf.org","www.AAAASF.org"
"AS","American Samoa","AS","American Hospital Association","American Hospital Association","3124223000",,,,,"00016","8004244301",,"no",,,,,,,,"The national organization that represents and serves all types of hospitals, health care networks, and their patients and communities.",,"www.aha.org"
"KY","Kentucky","AH","American Association of Kidney Patients","American Association of Kidney Patients","8136368100",,,,,"00013","8007492257",,"no",,,,,,,,,,"www.aakp.org"
"AZ","Arizona","AK","National Kidney and Urologic Diseases Information","National Kidney and Urologic Diseases Information","3016544415",,,,,"00440","8008915390",,"no",,,,,,,,,"nkudic@info.niddk.nih.gov","www.kidney.niddk.nih.gov"
"CT","Connecticut","AR","Accreditation Association for Ambulatory Health Care","Accreditation Association for Ambulatory Health Care","8478536060",,,,,"00001",,,"no",,,,,,,,,"info@aaahc.org","www.aaahc.org"
"HI","Hawaii","AR","Accreditation Association for Ambulatory Health Care","Accreditation Association for Ambulatory Health Care","8478536060",,,,,"00001",,,"no",,,,,,,,,"info@aaahc.org","www.aaahc.org"
"MP","Northern Mariana Islands","AR","Accreditation Association for Ambulatory Health Care","Accreditation Association for Ambulatory Health Care","8478536060",,,,,"00001",,,"no",,,,,,,,,"info@aaahc.org","www.aaahc.org"
"ME","Maine","Z","1-800-MEDICARE","1-800-MEDICARE",,,,,,"99999","8006334227",,"no",,,,,,,,,,
"AR","Arkansas","AV","Center for Health Dispute Resolution (CHDR)","MAXIMUS Center for Health Dispute Resolution (CHDR)","5854255210",,,,,"00802",,,"no",,,,,,,,,,"www.medicareappeal.com"
"KS","Kansas","AA","National Cancer Institute's Cancer Information Service","National Cancer Institute's Cancer Information Service",,,,,,"00437","8004226237",,"no","Quit Smoking Program (877) 448-7848",,,,,,,"The Federal Government's principal agency for cancer research and training.","cancergovstaff@mail.nih.gov","www.cancer.gov"
"VI","Virgin Islands","AD","Federal Black Lung Program","Federal Black Lung Program",,,,,,"00264","8006387072",,"no",,,,,,,,,,"http://owcp.dol.acs-inc.com"
"VA","Virginia","Z","1-800-MEDICARE","1-800-MEDICARE",,,,,,"99999","8006334227",,"no",,,,,,,,,,
"GU","Guam","Y","Eldercare Location","DC longterm care Ombudsman program","2024342120",,,,,"00243","8006771116",,"no",,,,,,,,"Legal Counsel for Elderly","lce@aarp.org","www.aarp.org/LCE"
"NV","Nevada","AS","American Hospital Association","American Hospital Association","3124223000",,,,,"00016","8004244301",,"no",,,,,,,,"The national organization that represents and serves all types of hospitals, health care networks, and their patients and communities.",,"www.aha.org"
"DC","Washington D.C.","AG","ESRD State Survey Agency","District of Columbia Dept of Health - Health Regulation & Licensing Admin","2027248800",,"2024425833 is for complaints",,,"00214",,,"no",,,,,,,,,,"www.doh.dc.gov"
"VT","Vermont","AG","ESRD State Survey Agency","Department of Aging and Independent living","8028713065",,,"8022413557",,"00096",,,"no",,,,,,,,"Headquarters","Jerri.Lamson@state.vt.us",": www.dlp.vermont.gov"
"NM","New Mexico","AM","Agency for Healthcare Research and Quality (AHRQ)","Agency for Healthcare Research and Quality (AHRQ)",,,,,,"00006","8003589295",,"no",,"8885866340",,,,,,,"ahrqpubs@ahrq.gov","www.ahrq.gov"
"GU","Guam","AO","College of American Pathologists","College of American Pathologists","8478327000",,,,,"00081","8003234040",,"no",,,,,,,,"Headquarters","media@cap.org","www.cap.org"
"NM","New Mexico","AP","American Association for Accreditation of Ambulatory Surgical Facilities","American Association for Accreditation of Ambulatory Surgical Facilities","8477751970",,,,,"00012","8885455222",,"no",,,,,,,,,"info@aaaasf.org  or reception@aaaasf.org","www.AAAASF.org"
"SD","South Dakota","Y","Eldercare Location","DC longterm care Ombudsman program","2024342120",,,,,"00243","8006771116",,"no",,,,,,,,"Legal Counsel for Elderly","lce@aarp.org","www.aarp.org/LCE"
"LA","Louisiana","AA","National Cancer Institute's Cancer Information Service","National Cancer Institute's Cancer Information Service",,,,,,"00437","8004226237",,"no","Quit Smoking Program (877) 448-7848",,,,,,,"The Federal Government's principal agency for cancer research and training.","cancergovstaff@mail.nih.gov","www.cancer.gov"
"NM","New Mexico","AR","Accreditation Association for Ambulatory Health Care","Accreditation Association for Ambulatory Health Care","8478536060",,,,,"00001",,,"no",,,,,,,,,"info@aaahc.org","www.aaahc.org"
"ND","North Dakota","Y","Eldercare Location","DC longterm care Ombudsman program","2024342120",,,,,"00243","8006771116",,"no",,,,,,,,"Legal Counsel for Elderly","lce@aarp.org","www.aarp.org/LCE"
"AL","Alabama","AE","American Cancer Society","American Cancer Society",,,,,,"00015","8002272345",,"no",,"8662284327",,,,,,,,"www.cancer.org"
"MO","Missouri","HB","QIO – Quality Improvement Organization (Quality Innovation Network)","TMF","5123296610",,,,,"01199","8007259216",,"no",,"8774862048",,,,,,,,"www.tmf.org"
"SC","South Carolina","AQ","American Board of Medical Specialties","American Board of Medical Specialties","3124362600",,,,,"00014","8662752267",,"no",,,,,,,,,,"www.abms.org"
"AS","American Samoa","Y","Eldercare Location","DC longterm care Ombudsman program","2024342120",,,,,"00243","8006771116",,"no",,,,,,,,"Legal Counsel for Elderly","lce@aarp.org","www.aarp.org/LCE"
"SC","South Carolina","AO","College of American Pathologists","College of American Pathologists","8478327000",,,,,"00081","8003234040",,"no",,,,,,,,"Headquarters","media@cap.org","www.cap.org"
"CA","California","AP","American Association for Accreditation of Ambulatory Surgical Facilities","American Association for Accreditation of Ambulatory Surgical Facilities","8477751970",,,,,"00012","8885455222",,"no",,,,,,,,,"info@aaaasf.org  or reception@aaaasf.org","www.AAAASF.org"
"TN","Tennessee","AR","Accreditation Association for Ambulatory Health Care","Accreditation Association for Ambulatory Health Care","8478536060",,,,,"00001",,,"no",,,,,,,,,"info@aaahc.org","www.aaahc.org"
"AK","Alaska","AR","Accreditation Association for Ambulatory Health Care","Accreditation Association for Ambulatory Health Care","8478536060",,,,,"00001",,,"no",,,,,,,,,"info@aaahc.org","www.aaahc.org"
"HI","Hawaii","BA","American Heart Association","American Heart Association","2145702000",,,,,"01148","8002428721",,"no",,,,"8002428721",,,,,"inqueries@heart.org","http://www.americanheart.org/"
"OR","Oregon","AI","American Kidney Fund","American Kidney Fund","3018813052",,,,,"00017","8006388299",,"no",,,,"8663002900",,,,,"helpline@akfinc.org","www.kidneyfund.org"
"NJ","New Jersey","AN","Joint Commission on Accreditation of Healthcare Organizations (JCAHO)","Joint Commission on Accreditation of Healthcare Organizations (JCAHO)","6307925800",,,,,"00383",,,"no",,,,,,,,"An organization committed to continuously improve the safety and quality of care provided to the public through the provision of health care accreditation and related services that support performance improvement in health care organizations.",,"www.jointcommission.org"
"MP","Northern Mariana Islands","V","State Hospice Organization","Hospice Organization of Northern Mariana Islands","6702348950",,,,,"00345",,,"no",,,,,,,,,,
"SC","South Carolina","AG","ESRD State Survey Agency","Department of Health of South Carolina - Bureau of Certification, Health Provider Division","8035454205",,,,,"00145","8009226735",,"no","Compliants/Hotline only",,,,,,,,,"www.dhec.sc.gov"
"NM","New Mexico","CB","DME MAC -- Durable Medical Equipment Medicare Administrative Contractor","CGS Administrators, LLC",,,,,,"00067","8006334227",,"no",,,,,,,,,,"http://www.cignagovernmentservices.com/"
"FL","Florida","AG","ESRD State Survey Agency","Agency for Health Care Administration of Florida - Division of Managed Care and Health Quality","8504124500",,,,,"00005","8884193456",,"no",,,,,,,,"Health Facility Regulation",,"www.ahca.myflorida.com"
"GU","Guam","AD","Federal Black Lung Program","Federal Black Lung Program",,,,,,"00264","8006387072",,"no",,,,,,,,,,"http://owcp.dol.acs-inc.com"
"NC","North Carolina","AN","Joint Commission on Accreditation of Healthcare Organizations (JCAHO)","Joint Commission on Accreditation of Healthcare Organizations (JCAHO)","6307925800",,,,,"00383",,,"no",,,,,,,,"An organization committed to continuously improve the safety and quality of care provided to the public through the provision of health care accreditation and related services that support performance improvement in health care organizations.",,"www.jointcommission.org"
"AK","Alaska","AB","Benefits Coordination & Recovery Center (BCRC)","Benefits Coordination & Recovery Center (BCRC)",,,,"8557972627",,"00427","8557982627",,"no",,,,,,,,,,"www.cob.cms.hhs.gov"
"IL","Illinois","AP","American Association for Accreditation of Ambulatory Surgical Facilities","American Association for Accreditation of Ambulatory Surgical Facilities","8477751970",,,,,"00012","8885455222",,"no",,,,,,,,,"info@aaaasf.org  or reception@aaaasf.org","www.AAAASF.org"
"TX","Texas","AS","American Hospital Association","American Hospital Association","3124223000",,,,,"00016","8004244301",,"no",,,,,,,,"The national organization that represents and serves all types of hospitals, health care networks, and their patients and communities.",,"www.aha.org"
"PA","Pennsylvania","Z","1-800-MEDICARE","1-800-MEDICARE",,,,,,"99999","8006334227",,"no",,,,,,,,,,
"AL","Alabama","Y","Eldercare Location","DC longterm care Ombudsman program","2024342120",,,,,"00243","8006771116",,"no",,,,,,,,"Legal Counsel for Elderly","lce@aarp.org","www.aarp.org/LCE"
"MN","Minnesota","AT","Home Health Agency","Office of Health Facility Complaints of Minnesota","6512014201",,,,,"00460","8003697994",,"no",,,,,,,,,,"www.health.state.mn.us"
"MN","Minnesota","Y","Eldercare Location","DC longterm care Ombudsman program","2024342120",,,,,"00243","8006771116",,"no",,,,,,,,"Legal Counsel for Elderly","lce@aarp.org","www.aarp.org/LCE"
"NJ","New Jersey","Y","Eldercare Location","DC longterm care Ombudsman program","2024342120",,,,,"00243","8006771116",,"no",,,,,,,,"Legal Counsel for Elderly","lce@aarp.org","www.aarp.org/LCE"
"PA","Pennsylvania","AK","National Kidney and Urologic Diseases Information","National Kidney and Urologic Diseases Information","3016544415",,,,,"00440","8008915390",,"no",,,,,,,,,"nkudic@info.niddk.nih.gov","www.kidney.niddk.nih.gov"
"AZ","Arizona","AB","Benefits Coordination & Recovery Center (BCRC)","Benefits Coordination & Recovery Center (BCRC)",,,,"8557972627",,"00427","8557982627",,"no",,,,,,,,,,"www.cob.cms.hhs.gov"
"FL","Florida","AF","National Institute on Aging Information Center","National Institute on Aging Information Center",,,,,,"00439","8002222225",,"no",,"8002224225",,,,,,,"niaic@nia.nih.gov","www.nia.nih.gov"
"MD","Maryland","AT","Home Health Agency","Department of Health and Mental Hygiene of Maryland - Office of Health Care Quality","4104028040",,,,,"00161","8004926005",,"yes",,"8007352258",,,,,,,,"www.dhmh.maryland.gov"
"WA","Washington","AV","Center for Health Dispute Resolution (CHDR)","MAXIMUS Center for Health Dispute Resolution (CHDR)","5854255210",,,,,"00802",,,"no",,,,,,,,,,"www.medicareappeal.com"
"OH","Ohio","AJ","National Kidney Foundation, Inc.","National Kidney Foundation, Inc.","2128892210",,,,,"00441","8006229010",,"no",,,,,,,,,,"www.kidney.org"
"NV","Nevada","AK","National Kidney and Urologic Diseases Information","National Kidney and Urologic Diseases Information","3016544415",,,,,"00440","8008915390",,"no",,,,,,,,,"nkudic@info.niddk.nih.gov","www.kidney.niddk.nih.gov"
"MD","Maryland","Z","1-800-MEDICARE","1-800-MEDICARE",,,,,,"99999","8006334227",,"no",,,,,,,,,,
